hypothesis_id,top_frac,amp,selected_rows,subject5_delta,dateblock5_delta,avg_delta,worst_delta,subject5_opposite_delta,dateblock5_opposite_delta,opposite_avg_delta,direction_support_mean,direction_support_rate,null_median,null_dominance,expected_beats_opposite,verdict,hidden_human_state,priority,route_key,active_targets,n_route_targets,gate_tags,gate_relaxed,train_gate_rows,test_gate_rows,score_source,matched_feature_count,matched_features,fallback_episodes,human_story,observable_log_pattern,expected_target_route,likely_row_condition,minimal_experiment,prediction_role,risk_of_being_spurious_leakage_public_overfit,is_testable,verdict_rank
H0586,0.35,0.015,71,-6.919978695214016e-05,-4.750197487395397e-05,-5.8350880913047066e-05,-4.750197487395397e-05,7.264164644200359e-05,5.069674832804017e-05,6.166919738502188e-05,0.0711286186777658,0.6666666666666666,-4.3123194709562086e-05,0.6666666666666666,True,survives_both_splits,unplanned_errand_day,medium,S1_down|S4_up|Q2_up,"S1,S4,Q2",3,late_arousal,False,203,106,observable_features+episode_fallback,32,"afterwork_recovery,bright_light_late,deepnight_phone_awake,finance_shopping_stress,home_stability,late_msg_call,late_search_spiral,media_binge_late,night_out_mobility,outdoor_nature_day,pay10_post3_late_shopping,pay10_post3_spend_outing,pay10_post7_spend_outing,pay15_post3_late_shopping,pay15_post3_spend_outing,pay15_post7_spend_outing,pay20_post3_late_shopping,pay20_post3_spend_outing,pay20_post7_spend_outing,pay25_post3_late_shopping,pay25_post3_spend_outing,pay25_post7_spend_outing,payeom_post3_late_shopping,payeom_post3_spend_outing","home_recovery,routine_anchor_recovery,routine_fragmentation",수면 직전·야간 신호가 강할 때 예상 밖 심부름·외출이 이어져 집/일/이동의 경계가 흐려진다.,home/utility + shopping + gps transitions + late catch-up app usage + late/deepnight/presleep co-occurrence,S1 down; S4 up; Q2 up; late-night gate required,late/presleep/deepnight signals active; bedtime window reliable,OOF subject-date block split에서 condition row만 선택해 Q2/S1/S4 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; ablate late-window features and compare route loss. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,direct S1/S4 only with high transition count,medium: category semantics ambiguous  Late-night rows may include shift-like subjects.,True,0
H0268,0.35,0.015,71,-5.7655810875580084e-05,-4.725405794565409e-05,-5.245493441061709e-05,-4.725405794565409e-05,6.108196044333509e-05,5.023259494625826e-05,5.565727769479667e-05,0.04148550051407832,0.6666666666666666,-1.3583627445874039e-05,0.8888888888888888,True,survives_both_splits,deadline_arousal,medium,S3_down|S4_up|Q1_down,"S3,S4,Q1",3,cashflow_calendar,False,203,144,observable_features+episode_fallback,6,"bright_light_late,commute_workday,late_msg_call,late_search_spiral,media_binge_late,vehicle_noise_day","bedtime_arousal,commute_pressure,cashflow_stress,cashflow_relief_spend",월급·월말·월초 리듬과 겹칠 때 마감 압박으로 밤에 공부/업무 앱을 쓰며 긴장 상태로 잠자리에 든다.,"late work/study high, search/browser support high, commute/workday pressure, bedtime delayed + payday/eom/monthstart proximity with behavioral corroboration",S3 down; S4 up; Q1 down; calendar gate only with behavior corroboration,near payday/eom/month-start or subject-specific cashflow anchor; calendar-only action avoided,OOF subject-date block split에서 condition row만 선택해 Q1/S3/S4 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; test behavior∩calendar interaction against calendar-only feature. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,"calendar gate plus sparse route, never broad move",medium: subject chronotype confounding  High public overfit/calendar leakage risk.,True,0
H0687,0.35,0.015,71,-7.602099949316516e-05,-4.719045345001589e-05,-6.160572647159053e-05,-4.719045345001589e-05,7.921300947780406e-05,5.011390895266322e-05,6.466345921523364e-05,0.054046353760204134,0.6666666666666666,-2.1185738038665977e-05,0.8888888888888888,True,survives_both_splits,compressed_day_after_commute,high,S4_up|S1_down|S3_down,"S4,S1,S3",3,badnight_residue,False,203,100,observable_features+episode_fallback,13,"afterwork_recovery,bright_light_late,commute_workday,deepnight_phone_awake,home_stability,late_msg_call,late_search_spiral,media_binge_late,morning_after_badnight,presleep_msg_drag,public_social_evening,social_isolation_media,vehicle_noise_day","badnight_aftereffect,bedtime_arousal,home_recovery,routine_anchor_recovery,social_overload,commute_pressure",나쁜 밤의 잔상이 보이는 row에서는 긴 이동 때문에 업무와 생활이 압축되어 밤에 catch-up 사용이 늘어난다.,commute high + late work/social/media catch-up + short home recovery + morning_after_badnight/deepnight residue markers,S4 up; S1 down; S3 down; lag-safe Q3 check,morning_after_badnight or previous-night residue markers present; lag alignment verified,OOF subject-date block split에서 condition row만 선택해 Q3/S1/S3/S4 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; run same route with +1/-1 day shifted markers as negative controls. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,direct S4/S1/S3 but sparse deltas,medium-high: broad movement risk  Temporal alignment/leakage risk.,True,0
H0761,0.25,0.015,62,-4.709321612925285e-05,-6.262503689094726e-05,-5.4859126510100055e-05,-4.709321612925285e-05,5.007046236573926e-05,6.530709592568324e-05,5.7688779145711254e-05,0.0815319809333777,0.6666666666666666,-7.484129977450415e-06,1.0,True,survives_both_splits,physiology_recovery,high,Q1_up|S3_up|Q2_down,"Q1,S3,Q2",3,high_sensor,False,247,150,observable_features+episode_fallback,7,"afterwork_recovery,deepnight_phone_awake,heart_stress_late,high_sensor_wear_day,home_stability,low_hr_recovery,sensor_sparse_day","home_recovery,routine_anchor_recovery,physiology_strain,measurement_wear_confidence",측정이 깨끗한 row에서는 회복 심박/몸 상태가 안정적이면 잠을 잘 잤다고 느낄 가능성이 높다.,"low HR recovery strain, calm evening, home recovery, no deepnight awake + high_sensor_wear_day/measurement_wear_confidence positive",Q1 up; S3 up; Q2 down; direct tiny delta allowed if OOF stable,high sensor confidence; subject-normal weekday/weekend baseline known; no obvious missingness,OOF subject-date block split에서 condition row만 선택해 Q1/Q2/S3 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; high-confidence rows only. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,direct Q1/S3 gated by wear confidence,low-medium: measurement confounding  Clean subset reduces noise but may select healthier days.,True,0
H0546,0.35,0.015,71,-6.889597766960328e-05,-4.703925606440281e-05,-5.7967616867003044e-05,-4.703925606440281e-05,7.226979422651696e-05,5.0244922728070826e-05,6.12573584772939e-05,0.07081893294684553,1.0,-4.628466917093613e-05,0.6666666666666666,True,survives_both_splits,routine_fragmentation,high,S1_down|Q2_up|Q1_down,"S1,Q2,Q1",3,late_arousal,False,203,106,observable_features+core_episode,11,"app_entropy_scattered_day,bright_light_late,deepnight_phone_awake,late_msg_call,late_search_spiral,media_binge_late,phone_in_bed,presleep_msg_drag,quiet_dark_bedtime,ritual_anchor,weekend_ritual_rest",routine_fragmentation,수면 직전·야간 신호가 강할 때 앱 전환이 하루 종일 산만해 생활 리듬이 조각난다.,"app_entropy_scattered_day high across morning/afternoon/evening, no clear anchor + late/deepnight/presleep co-occurrence",S1 down; Q2 up; Q1 down; late-night gate required,late/presleep/deepnight signals active; bedtime window reliable,OOF subject-date block split에서 condition row만 선택해 Q1/Q2/S1 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; ablate late-window features and compare route loss. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,direct S1 with subject weekday baseline,medium: entropy may proxy phone-heavy job  Late-night rows may include shift-like subjects.,True,0
H0587,0.25,0.015,51,-7.009084098261855e-05,-4.65286368358901e-05,-5.8309738909254326e-05,-4.65286368358901e-05,7.261688642520938e-05,4.8894434393870324e-05,6.075566040953985e-05,0.09258440218192543,1.0,5.079229896029355e-07,0.8888888888888888,True,survives_both_splits,unplanned_errand_day,medium,S1_down|S4_up|Q2_up,"S1,S4,Q2",3,badnight_residue,False,203,100,observable_features+episode_fallback,30,"afterwork_recovery,bright_light_late,deepnight_phone_awake,finance_shopping_stress,home_stability,late_msg_call,late_search_spiral,media_binge_late,morning_after_badnight,night_out_mobility,outdoor_nature_day,pay10_post3_late_shopping,pay10_post3_spend_outing,pay10_post7_spend_outing,pay15_post3_late_shopping,pay15_post3_spend_outing,pay15_post7_spend_outing,pay20_post3_late_shopping,pay20_post3_spend_outing,pay20_post7_spend_outing,pay25_post3_late_shopping,pay25_post3_spend_outing,pay25_post7_spend_outing,payeom_post3_late_shopping","badnight_aftereffect,bedtime_arousal,home_recovery,routine_anchor_recovery,routine_fragmentation",나쁜 밤의 잔상이 보이는 row에서는 예상 밖 심부름·외출이 이어져 집/일/이동의 경계가 흐려진다.,home/utility + shopping + gps transitions + late catch-up app usage + morning_after_badnight/deepnight residue markers,S1 down; S4 up; Q2 up; lag-safe Q3 check,morning_after_badnight or previous-night residue markers present; lag alignment verified,OOF subject-date block split에서 condition row만 선택해 Q2/Q3/S1/S4 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; run same route with +1/-1 day shifted markers as negative controls. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,direct S1/S4 only with high transition count,medium: category semantics ambiguous  Temporal alignment/leakage risk.,True,0
H0638,0.35,0.015,71,-6.299617724064704e-05,-4.6196038024863195e-05,-5.4596107632755116e-05,-4.6196038024863195e-05,6.642696332022679e-05,4.9153412330447904e-05,5.779018782533734e-05,0.04705984367064305,0.6666666666666666,-9.52728027263745e-06,0.8888888888888888,True,survives_both_splits,late_return_commute_pressure,medium,S4_up|S3_down|Q1_down,"S4,S3,Q1",3,cashflow_calendar,False,203,144,observable_features+episode_fallback,11,"bright_light_late,commute_workday,late_msg_call,late_search_spiral,media_binge_late,night_out_mobility,outdoor_nature_day,phone_in_bed,presleep_msg_drag,quiet_dark_bedtime,vehicle_noise_day","commute_pressure,cashflow_stress,cashflow_relief_spend",월급·월말·월초 리듬과 겹칠 때 늦은 귀가 이동이 수면 전 회복 시간을 빼앗는다.,"late commute return, night_out_mobility, GPS speed late, presleep window compressed + payday/eom/monthstart proximity with behavioral corroboration",S4 up; S3 down; Q1 down; calendar gate only with behavior corroboration,near payday/eom/month-start or subject-specific cashflow anchor; calendar-only action avoided,OOF subject-date block split에서 condition row만 선택해 Q1/S3/S4 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; test behavior∩calendar interaction against calendar-only feature. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,"calendar gate plus sparse route, never broad move",medium: outing valence hidden  High public overfit/calendar leakage risk.,True,0
H0762,0.18,0.015,57,-4.599585491207185e-05,-7.165552579911752e-05,-5.8825690355594685e-05,-4.599585491207185e-05,4.8749798632672205e-05,7.41518860247748e-05,6.145084232872351e-05,0.10079907147002369,0.6666666666666666,5.702168798766037e-07,1.0,True,survives_both_splits,physiology_recovery,high,Q1_up|S3_up|Q2_down,"Q1,S3,Q2",3,weekday,False,315,182,observable_features+episode_fallback,11,"afterwork_recovery,commute_workday,deepnight_phone_awake,heart_stress_late,home_stability,low_hr_recovery,quiet_dark_bedtime,ritual_anchor,vehicle_noise_day,weekday_routine_pressure,weekend_ritual_rest","home_recovery,routine_anchor_recovery,routine_fragmentation,commute_pressure,physiology_strain",평일 의무가 있는 맥락에서는 회복 심박/몸 상태가 안정적이면 잠을 잘 잤다고 느낄 가능성이 높다.,"low HR recovery strain, calm evening, home recovery, no deepnight awake + weekday_routine_pressure or commute/work expectation",Q1 up; S3 up; Q2 down; weekday gate required,weekday; commute/work/study pressure present or expected; not a holiday-like row,OOF subject-date block split에서 condition row만 선택해 Q1/Q2/S3 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; compare weekday-only residual against all-day route. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,direct Q1/S3 gated by wear confidence,low-medium: measurement confounding  Weekday may proxy subject/date block.,True,0
H0473,0.35,0.015,47,-5.923434729872453e-05,-4.573044682449473e-05,-5.248239706160963e-05,-4.573044682449473e-05,6.143046369278354e-05,4.771194339819761e-05,5.457120354549058e-05,0.08339932773700791,0.6666666666666666,2.3327918587369547e-07,1.0,True,survives_both_splits,morning_activation_anchor,medium,Q2_down|S2_up|Q1_up,"Q2,S2,Q1",3,weekend,False,135,68,observable_features+episode_fallback,12,"commute_workday,late_msg_call,low_hr_recovery,night_out_mobility,outdoor_nature_day,physical_fatigue,presleep_msg_drag,public_social_evening,ritual_anchor,vehicle_noise_day,weekend_ritual_rest,weekend_social_jetlag","home_recovery,routine_anchor_recovery,social_overload,commute_pressure,physiology_strain",주말/휴식일 맥락에서는 아침 산책이나 건강 앱 확인이 불안이 아니라 안정된 시작 의식이다.,"morning health/walk at regular time, mobility moderate, work/commute not rushed + weekend_social_jetlag or weekend_ritual_rest split",Q2 down; S2 up; Q1 up; weekend-specific sign check,weekend/rest-day or day-after-weekend; social jetlag/rest interpretation separated,OOF subject-date block split에서 condition row만 선택해 Q1/Q2/S2 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; test weekend-only sign and day-after-weekend carryover. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,subject/weekend gate before any direct action,medium: health app can mean anxiety or wellness  Weekend splits are small and public/private-sensitive.,True,0
H0536,0.25,0.015,51,-5.144330344051484e-05,-4.54658887436712e-05,-4.845459609209302e-05,-4.54658887436712e-05,5.3041474074276156e-05,4.68767890163489e-05,4.9959131545312526e-05,0.13784461152882202,1.0,-6.9151817056995835e-06,1.0,True,survives_both_splits,personalized_anchor_recovery,high,Q2_down|S2_up,"Q2,S2",2,late_arousal,False,203,106,observable_features+episode_fallback,13,"afterwork_recovery,bright_light_late,commute_workday,deepnight_phone_awake,home_stability,late_msg_call,late_search_spiral,media_binge_late,phone_in_bed,presleep_msg_drag,quiet_dark_bedtime,ritual_anchor,vehicle_noise_day","home_recovery,routine_anchor_recovery,commute_pressure","수면 직전·야간 신호가 강할 때 어떤 사람에게는 출근 루틴이 anchor이고, 다른 사람에게는 집 루틴이 anchor다.",subject별 low-variance pattern: commute/work stable or home/religion stable; target sign subject-specific + late/deepnight/presleep co-occurrence,Q2 down; S2 up; sign subject-specific for Q1/S3; late-night gate required,late/presleep/deepnight signals active; bedtime window reliable,OOF subject-date block split에서 condition row만 선택해 Q1/Q2/S2/S3 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; ablate late-window features and compare route loss. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,subject-specific gate before direct route,medium-high: 10명 small-N overfit  Late-night rows may include shift-like subjects.,True,0
H0467,0.35,0.015,71,-4.469521123163791e-05,-5.7100487289880964e-05,-5.089784926075944e-05,-4.469521123163791e-05,4.793624243664565e-05,5.990807278447782e-05,5.392215761056174e-05,0.08735615097798755,0.6666666666666666,-3.595508017138604e-05,1.0,True,survives_both_splits,digital_shutdown_anchor,high,Q2_down|S2_up|S3_up,"Q2,S2,S3",3,badnight_residue,False,203,100,observable_features+episode_fallback,6,"charge_bed_anchor,deepnight_phone_awake,morning_after_badnight,phone_in_bed,presleep_msg_drag,quiet_dark_bedtime","badnight_aftereffect,bedtime_arousal,home_recovery,routine_anchor_recovery",나쁜 밤의 잔상이 보이는 row에서는 휴대폰을 침대 밖에 두고 충전하는 취침 앵커가 유지된다.,"charge_bed_anchor, phone_in_bed low, deepnight_phone_awake zero, presleep quiet + morning_after_badnight/deepnight residue markers",Q2 down; S2 up; S3 up; lag-safe Q3 check,morning_after_badnight or previous-night residue markers present; lag alignment verified,OOF subject-date block split에서 condition row만 선택해 Q2/Q3/S2/S3 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; run same route with +1/-1 day shifted markers as negative controls. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,direct Q2/S2 with measurement confidence gate,medium: sensor placement confounding  Temporal alignment/leakage risk.,True,0
H0648,0.35,0.015,71,-5.3218864003286896e-05,-4.467546116768855e-05,-4.894716258548772e-05,-4.467546116768855e-05,5.468930042699752e-05,4.597326398617335e-05,5.0331282206585435e-05,0.13945148463339402,1.0,-1.1468852003621413e-05,1.0,True,survives_both_splits,high_confidence_vehicle_exposure,medium,S4_up|S1_down,"S4,S1",2,cashflow_calendar,False,203,144,observable_features+episode_fallback,4,"commute_workday,night_out_mobility,outdoor_nature_day,vehicle_noise_day","commute_pressure,cashflow_stress,cashflow_relief_spend,measurement_wear_confidence",월급·월말·월초 리듬과 겹칠 때 속도와 위치점이 촘촘한 날은 휴대폰이 몸과 함께 많이 이동했다는 신뢰 가능한 노출이다.,high gps speed + dense gps_points + commute timing; measurement_wear_confidence high + payday/eom/monthstart proximity with behavioral corroboration,S4 up; S1 neutral/down; Q no_direct; calendar gate only with behavior corroboration,near payday/eom/month-start or subject-specific cashflow anchor; calendar-only action avoided,OOF subject-date block split에서 condition row만 선택해 S1/S4 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; test behavior∩calendar interaction against calendar-only feature. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,"calendar gate plus sparse route, never broad move",low-medium: GPS sampling artifact  High public overfit/calendar leakage risk.,True,0
H0773,0.35,0.015,47,-5.4631304528051335e-05,-4.461642861934263e-05,-4.962386657369698e-05,-4.461642861934263e-05,5.6874017569404276e-05,4.6591529597649096e-05,5.173277358352669e-05,0.1032328458546715,1.0,7.878502315219116e-06,1.0,True,survives_both_splits,errand_physical_drain,low,Q1_down|S4_up|S1_down,"Q1,S4,S1",3,weekend,False,135,68,observable_features+episode_fallback,34,"afterwork_recovery,finance_shopping_stress,home_stability,late_msg_call,media_binge_late,night_out_mobility,outdoor_nature_day,overtraining_arousal,pay10_post3_late_shopping,pay10_post3_spend_outing,pay10_post7_spend_outing,pay15_post3_late_shopping,pay15_post3_spend_outing,pay15_post7_spend_outing,pay20_post3_late_shopping,pay20_post3_spend_outing,pay20_post7_spend_outing,pay25_post3_late_shopping,pay25_post3_spend_outing,pay25_post7_spend_outing,payeom_post3_late_shopping,payeom_post3_spend_outing,payeom_post7_spend_outing,paymonth_start_post3_late_shopping","home_recovery,routine_anchor_recovery,social_overload,routine_fragmentation,physiology_strain",주말/휴식일 맥락에서는 심부름과 이동으로 몸이 지친 날은 이동 route와 주관 불만이 결합된다.,"high errands mobility, shopping/home/utility, gps transitions, evening media collapse + weekend_social_jetlag or weekend_ritual_rest split",Q1 down; S4 up; S1 down; weekend-specific sign check,weekend/rest-day or day-after-weekend; social jetlag/rest interpretation separated,OOF subject-date block split에서 condition row만 선택해 Q1/S1/S4 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; test weekend-only sign and day-after-weekend carryover. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,subject/weekend gate before any direct action,medium: errand valence hidden  Weekend splits are small and public/private-sensitive.,True,0
H0272,0.25,0.015,79,-7.050813065894162e-05,-4.436906804686647e-05,-5.7438599352904046e-05,-4.436906804686647e-05,7.429900864051617e-05,4.776980949094324e-05,6.103440906572971e-05,0.015603853196401543,0.6666666666666666,1.4242204536595797e-08,1.0,True,survives_both_splits,financial_rumination_arousal,medium,S3_down|Q2_up|Q1_down,"S3,Q2,Q1",3,weekday,False,315,182,observable_features+episode_fallback,47,"bright_light_late,commute_workday,finance_shopping_stress,late_msg_call,late_search_spiral,media_binge_late,pay10_near3_money_rumination,pay10_post3_late_shopping,pay10_post3_spend_outing,pay10_post7_spend_outing,pay10_pre3_cash_stress,pay10_pre7_budget_squeeze,pay15_near3_money_rumination,pay15_post3_late_shopping,pay15_post3_spend_outing,pay15_post7_spend_outing,pay15_pre3_cash_stress,pay15_pre7_budget_squeeze,pay20_near3_money_rumination,pay20_post3_late_shopping,pay20_post3_spend_outing,pay20_post7_spend_outing,pay20_pre3_cash_stress,pay20_pre7_budget_squeeze","bedtime_arousal,routine_fragmentation,commute_pressure,cashflow_stress,cashflow_relief_spend",평일 의무가 있는 맥락에서는 돈 걱정이 밤에 올라와 금융 앱 확인과 계산이 반복된다.,"late finance, near payday/eom, search 'budget-like' proxy, late shopping absent or anxious + weekday_routine_pressure or commute/work expectation",S3 down; Q2 up; Q1 down; weekday gate required,weekday; commute/work/study pressure present or expected; not a holiday-like row,OOF subject-date block split에서 condition row만 선택해 Q1/Q2/S3 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; compare weekday-only residual against all-day route. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,direct S3; Q2 very weak/gated,high: payday calendar overfit and semantic ambiguity  Weekday may proxy subject/date block.,True,0
H0011,0.35,0.015,87,-4.5824174339479526e-05,-4.4304258147478154e-05,-4.506421624347884e-05,-4.4304258147478154e-05,5.02491423609569e-05,4.8463572016861124e-05,4.935635718890901e-05,0.02374845635033725,0.6666666666666666,-6.676067955065216e-06,0.8888888888888888,True,survives_both_splits,badnight_aftereffect,high,Q3_up|Q1_down|Q2_up,"Q3,Q1,Q2",3,high_sensor,False,247,150,observable_features+core_episode,30,"bright_light_late,deepnight_phone_awake,finance_shopping_stress,high_sensor_wear_day,late_msg_call,late_search_spiral,low_hr_recovery,media_binge_late,morning_after_badnight,outdoor_nature_day,pay10_near3_money_rumination,pay10_pre3_cash_stress,pay10_pre7_budget_squeeze,pay15_near3_money_rumination,pay15_pre3_cash_stress,pay15_pre7_budget_squeeze,pay20_near3_money_rumination,pay20_pre3_cash_stress,pay20_pre7_budget_squeeze,pay25_near3_money_rumination,pay25_pre3_cash_stress,pay25_pre7_budget_squeeze,payeom_near3_money_rumination,payeom_pre3_cash_stress",badnight_aftereffect,"측정이 깨끗한 row에서는 잠을 잘 못 잔 뒤 카페인, 뉴스, 검색으로 스스로를 깨우려는 보상 행동이 나타난다.","morning search/browser·finance·work/study spike, health/walk는 낮거나 늦게 시작; 전날 late/deepnight usage 동반 + high_sensor_wear_day/measurement_wear_confidence positive",Q3 up; Q1 down; Q2 up; direct tiny delta allowed if OOF stable,high sensor confidence; subject-normal weekday/weekend baseline known; no obvious missingness,OOF subject-date block split에서 condition row만 선택해 Q1/Q2/Q3 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; high-confidence rows only. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,direct Q3; Q2 only as weak/gated move,medium-high: Q2 direct movement has been risky; require gate  Clean subset reduces noise but may select healthier days.,True,0
H0778,0.25,0.015,51,-5.077962629725783e-05,-4.427615367232704e-05,-4.752788998479244e-05,-4.427615367232704e-05,5.328713399947309e-05,4.651716095972723e-05,4.990214747960016e-05,0.08481989286942847,1.0,-1.0466995863382231e-05,0.7777777777777778,True,survives_both_splits,errand_physical_drain,low,Q1_down|S4_up|S1_down,"Q1,S4,S1",3,cashflow_calendar,False,203,144,observable_features+episode_fallback,28,"afterwork_recovery,finance_shopping_stress,home_stability,media_binge_late,night_out_mobility,outdoor_nature_day,overtraining_arousal,pay10_post3_late_shopping,pay10_post3_spend_outing,pay10_post7_spend_outing,pay15_post3_late_shopping,pay15_post3_spend_outing,pay15_post7_spend_outing,pay20_post3_late_shopping,pay20_post3_spend_outing,pay20_post7_spend_outing,pay25_post3_late_shopping,pay25_post3_spend_outing,pay25_post7_spend_outing,payeom_post3_late_shopping,payeom_post3_spend_outing,payeom_post7_spend_outing,paymonth_start_post3_late_shopping,paymonth_start_post3_spend_outing","home_recovery,routine_anchor_recovery,routine_fragmentation,physiology_strain,cashflow_stress,cashflow_relief_spend",월급·월말·월초 리듬과 겹칠 때 심부름과 이동으로 몸이 지친 날은 이동 route와 주관 불만이 결합된다.,"high errands mobility, shopping/home/utility, gps transitions, evening media collapse + payday/eom/monthstart proximity with behavioral corroboration",Q1 down; S4 up; S1 down; calendar gate only with behavior corroboration,near payday/eom/month-start or subject-specific cashflow anchor; calendar-only action avoided,OOF subject-date block split에서 condition row만 선택해 Q1/S1/S4 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; test behavior∩calendar interaction against calendar-only feature. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,"calendar gate plus sparse route, never broad move",medium: errand valence hidden  High public overfit/calendar leakage risk.,True,0
H0628,0.35,0.015,71,-4.882793078854599e-05,-4.3554364955489274e-05,-4.619114787201763e-05,-4.3554364955489274e-05,5.2493854681523404e-05,4.682915032162359e-05,4.96615025015735e-05,0.03069604964881641,0.6666666666666666,-1.0443231816312744e-05,0.8888888888888888,True,survives_both_splits,commute_pressure,medium,S4_up|Q1_down|Q2_up,"S4,Q1,Q2",3,cashflow_calendar,False,203,144,observable_features+core_episode,6,"afterwork_recovery,commute_workday,home_stability,night_out_mobility,outdoor_nature_day,vehicle_noise_day",commute_pressure,월급·월말·월초 리듬과 겹칠 때 아침/저녁 긴 이동이 누적되어 하루의 생체·정서 압박으로 남는다.,"AM/PM vehicle exposure, gps speed high, commute windows, home stability delayed + payday/eom/monthstart proximity with behavioral corroboration",S4 up; Q1 down; Q2 up; calendar gate only with behavior corroboration,near payday/eom/month-start or subject-specific cashflow anchor; calendar-only action avoided,OOF subject-date block split에서 condition row만 선택해 Q1/Q2/S4 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; test behavior∩calendar interaction against calendar-only feature. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,"calendar gate plus sparse route, never broad move",medium: subject commute baseline leakage  High public overfit/calendar leakage risk.,True,0
H0702,0.25,0.015,79,-7.151090434359628e-05,-4.317159677477236e-05,-5.7341250559184314e-05,-4.317159677477236e-05,7.542048924510606e-05,4.67704213121203e-05,6.109545527861317e-05,0.04728922856460475,0.6666666666666666,-9.37491879983556e-06,1.0,True,survives_both_splits,weekend_obligation_commute,medium,S4_up|Q2_up|S1_down,"S4,Q2,S1",3,weekday,False,315,182,observable_features+episode_fallback,27,"commute_workday,finance_shopping_stress,night_out_mobility,outdoor_nature_day,pay10_post3_late_shopping,pay10_post3_spend_outing,pay10_post7_spend_outing,pay15_post3_late_shopping,pay15_post3_spend_outing,pay15_post7_spend_outing,pay20_post3_late_shopping,pay20_post3_spend_outing,pay20_post7_spend_outing,pay25_post3_late_shopping,pay25_post3_spend_outing,pay25_post7_spend_outing,payeom_post3_late_shopping,payeom_post3_spend_outing,payeom_post7_spend_outing,paymonth_start_post3_late_shopping,paymonth_start_post3_spend_outing,paymonth_start_post7_spend_outing,quiet_dark_bedtime,ritual_anchor","routine_fragmentation,commute_pressure",평일 의무가 있는 맥락에서는 평소 쉬는 주말에 갑자기 이동/외출이 있으면 회복 리듬이 깨진다.,"weekend commute anomaly, high gps speed/points, work/utility/shopping errands + weekday_routine_pressure or commute/work expectation",S4 up; Q2 up; S1 down; weekday gate required,weekday; commute/work/study pressure present or expected; not a holiday-like row,OOF subject-date block split에서 condition row만 선택해 Q2/S1/S4 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; compare weekday-only residual against all-day route. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,direct S4 with weekend anomaly gate,medium-high: valence hidden  Weekday may proxy subject/date block.,True,0
