subject_id,sleep_date,lifelog_date,pred_Q1,pred_Q2,pred_Q3,pred_S1,pred_S2,pred_S3,pred_S4
id01,2024-07-18,2024-07-17,0.4841848554852244,0.5273305851799615,0.628171056359917,0.714538281630451,0.6105595676304901,0.8323794439648633,0.5005774848834839
id01,2024-07-20,2024-07-19,0.48424766757287124,0.5474829718400848,0.6332844323809124,0.7172899970402692,0.6176671050036289,0.8270000640205015,0.5005774848834839
id01,2024-07-22,2024-07-21,0.48338074172963313,0.5541208460210516,0.6351248960164934,0.6985582333028799,0.6190559613938971,0.8310134742047217,0.5005774848834839
id01,2024-07-23,2024-07-22,0.48126299088201985,0.5479987241339725,0.6323779420192589,0.6953106202236837,0.6154624520671619,0.8276841818271229,0.5005774848834839
id01,2024-07-24,2024-07-23,0.48219382072248673,0.5330765770066661,0.6288206348234024,0.6906187275826658,0.6112828177096254,0.8291679112576483,0.5005774848834839
id01,2024-07-27,2024-07-26,0.519800356300677,0.6106947695044296,0.6102816758954334,0.6861282941240003,0.5681234352767444,0.7896175684104447,0.5009742659410065
id01,2024-07-28,2024-07-27,0.522348874432448,0.6102715282801991,0.6086611614014894,0.6893186950870658,0.5719901492104431,0.7956492354165818,0.5009742659410065
id01,2024-07-29,2024-07-28,0.5198481588846728,0.5856479920159703,0.5790491768268364,0.6573029192409129,0.5347970703762234,0.7946427642331061,0.5009742659410065
id01,2024-08-18,2024-08-17,0.5194706798748705,0.596933276997496,0.5897192136863095,0.658015192713733,0.5544013747516975,0.7856689720412374,0.5009742659410065
id01,2024-08-19,2024-08-18,0.5177637670589115,0.6113405160088473,0.5960931649133763,0.6506283210448849,0.5398729189647072,0.7852399194574813,0.5009742659410065
id01,2024-08-20,2024-08-19,0.5174953426325669,0.6045934511385512,0.5942794255047307,0.6351738353746497,0.5258778131659548,0.7948889503820462,0.5009742659410065
id01,2024-08-21,2024-08-20,0.520785565182892,0.5978250567041916,0.5896384488533049,0.647100991080106,0.5382097790940614,0.7841317447780131,0.5009742659410065
id01,2024-08-22,2024-08-21,0.5227333945932804,0.5885592488925264,0.5825454833704548,0.6483196945352859,0.529735050043806,0.7956496448724004,0.5009742659410065
id01,2024-08-24,2024-08-23,0.3858606124804772,0.5652444933827097,0.5743849925166639,0.5938590821357884,0.6059928724389352,0.8693741684551505,0.47597728032074843
id01,2024-08-25,2024-08-24,0.3876443950645326,0.5798278296072407,0.5823707476866355,0.6004917528650995,0.601249961441899,0.8722130628330745,0.47597728032074843
id01,2024-08-26,2024-08-25,0.38648693360579456,0.5925558863260506,0.591107546080167,0.5907400370170107,0.6061647056606163,0.8715168023061156,0.47597728032074843
id01,2024-08-27,2024-08-26,0.38367897536499,0.5987110994530092,0.5945934505771514,0.5798493354722837,0.6070811359365452,0.8681555674521475,0.47597728032074843
id01,2024-08-28,2024-08-27,0.38231230000219746,0.5931097932666325,0.5919067145962241,0.5634171799136996,0.5981222993737968,0.8629397830283851,0.47597728032074843
id01,2024-08-29,2024-08-28,0.3853832693471761,0.5834406269845541,0.5861660198562235,0.5686833205452834,0.6055350946973421,0.8620479321281518,0.47597728032074843
id01,2024-08-30,2024-08-29,0.3887963989319061,0.57725974184161,0.5822089708368687,0.5843152199712645,0.6115753792613492,0.8620430099016301,0.47597728032074843
id01,2024-09-01,2024-08-31,0.3938473251843004,0.5813624089438962,0.583241947458074,0.603011744979737,0.6192962821324612,0.8677163461922088,0.47597728032074843
id02,2024-07-18,2024-07-17,0.5763825426547454,0.6619021086022324,0.7105248055235501,0.8790520006234522,0.8613344647351742,0.8263338794116617,0.7037354562155542
id02,2024-07-19,2024-07-18,0.5738276919595435,0.6787570676759347,0.716454109130982,0.8810826713609299,0.8666160249371649,0.8244343548195291,0.7037354562155542
id02,2024-07-21,2024-07-20,0.5846406273444847,0.672998099056566,0.7147371649945085,0.8816166995507942,0.8786309546346918,0.8266613273639665,0.7037354562155542
id02,2024-07-22,2024-07-21,0.5844678868429826,0.6859222929617963,0.7199223265282629,0.89131140628679,0.8818902565050072,0.8244631923879756,0.7037354562155542
id02,2024-07-23,2024-07-22,0.5816459795777951,0.6912470695775655,0.7236434181166632,0.8896307624122984,0.8746421372825839,0.8218173379613714,0.7037354562155542
id02,2024-07-24,2024-07-23,0.5796620555506508,0.6913105247643532,0.7213400996278745,0.8646413189810872,0.8695029732064988,0.8178157336996368,0.7037354562155542
id02,2024-07-26,2024-07-25,0.5818044274110155,0.6824804879567303,0.7177056861426674,0.8652523249289228,0.8652230010781273,0.8177358552532497,0.7037354562155542
id02,2024-07-29,2024-07-28,0.5838280492454376,0.6738733899113855,0.7150506293792157,0.8710533209327379,0.8649219617938593,0.824008111862567,0.7037354562155542
id02,2024-07-30,2024-07-29,0.5857867723352993,0.6793017978487509,0.7177911655094242,0.8866049648151552,0.8733699249296053,0.8198157551029462,0.7037354562155542
id02,2024-07-31,2024-07-30,0.5857686952626445,0.6888796245076589,0.7215211519645275,0.8950523267650508,0.8782538723423811,0.826019477474745,0.7037354562155542
id02,2024-08-01,2024-07-31,0.5513491976767407,0.6762134965001229,0.7008894861936009,0.8377779309986274,0.8675523475841014,0.876823596526348,0.6836288559630799
id02,2024-08-04,2024-08-03,0.5503719049951882,0.6776536167095193,0.7013668589536317,0.8307286885340041,0.8658899989001736,0.8768729182482277,0.6836288559630799
id02,2024-08-05,2024-08-04,0.5522092542567544,0.6805670506033077,0.6991492106690428,0.815237920106648,0.864514051991373,0.881834916702009,0.6836288559630799
id02,2024-08-06,2024-08-05,0.5516199856319794,0.6616595825133122,0.6934251155146316,0.8303804827780626,0.8529723309911001,0.8765649421642879,0.6836288559630799
id02,2024-08-07,2024-08-06,0.5532497644385829,0.6643702078282444,0.6954494246689664,0.8341473965956823,0.8578930463759475,0.8767749448325719,0.6836288559630799
id02,2024-08-08,2024-08-07,0.5525767702933256,0.6713946371072084,0.699126281754703,0.8380442104359814,0.8597720176258123,0.8761809751421946,0.6836288559630799
id02,2024-08-10,2024-08-09,0.5528010048900451,0.6788687044305655,0.7022331449958434,0.8318049029049138,0.8653166033651005,0.8777475265108816,0.6836288559630799
id02,2024-08-11,2024-08-10,0.5515561548175536,0.6808186369869382,0.7028397578269281,0.8313400892450411,0.8678618104113972,0.8753722235827915,0.6836288559630799
id02,2024-08-12,2024-08-11,0.5151683983104591,0.6150614868599177,0.6218148184509104,0.8555888011717014,0.8674774010919459,0.8659382273298298,0.6836288559630799
id02,2024-08-13,2024-08-12,0.5223827733464171,0.6309478526924599,0.6315742544966435,0.8420629575110237,0.8538774434023756,0.8674433630866959,0.6836288559630799
id02,2024-08-14,2024-08-13,0.4959061887707928,0.6542410171477511,0.6448429657244468,0.8629519738711308,0.8559135926657182,0.8586509080329568,0.7505147147874531
id02,2024-08-15,2024-08-14,0.4977255283994054,0.6861854049336189,0.6589716039966216,0.8522410805067818,0.8529144544526279,0.863963847792711,0.7505147147874531
id02,2024-08-16,2024-08-15,0.49549131070124774,0.6947217695782562,0.6636916826487924,0.8378443871819868,0.8437260630063486,0.8782677649346811,0.7505147147874531
id02,2024-08-17,2024-08-16,0.4994258670251882,0.6590479659582205,0.6515592706717503,0.829372513295226,0.8860848410178115,0.8686064739124885,0.7505147147874531
id02,2024-08-18,2024-08-17,0.4989639239644423,0.6410919239122795,0.6447452026625238,0.8543738214447933,0.8770288948558761,0.8484308931628751,0.7505147147874531
id02,2024-08-19,2024-08-18,0.5090257064833502,0.6294769868426577,0.6476737036277966,0.8551601703033599,0.8584942076118667,0.8697245854358079,0.7505147147874531
id02,2024-08-20,2024-08-19,0.5080739672729682,0.6777986022811979,0.6654502073894561,0.8446973151148593,0.8502664859770004,0.8812580782455659,0.7505147147874531
id02,2024-08-21,2024-08-20,0.5090040795832482,0.6890264434993041,0.671412116278572,0.8228098475835527,0.8546819259898674,0.8958630233024639,0.7505147147874531
id02,2024-08-22,2024-08-21,0.5063323470845792,0.6803965659063133,0.6675799977971932,0.8285825450971356,0.8745812044335185,0.8826471609288228,0.7505147147874531
id02,2024-08-23,2024-08-22,0.5295466840450572,0.6649217007824346,0.6734445630935613,0.8891941825439674,0.9114932662664753,0.8582209569583403,0.7505147147874531
id02,2024-08-24,2024-08-23,0.5219241673955062,0.6914606736868909,0.6743581479334301,0.8792872284866458,0.8521661037123702,0.8723143428871252,0.7348924447570482
id02,2024-08-25,2024-08-24,0.5244642818387573,0.6989514914792847,0.6785370889813372,0.8730751480457215,0.8734252734811926,0.8817914830907272,0.7348924447570482
id02,2024-09-11,2024-09-10,0.5202673671602238,0.6953324557533868,0.6779024913087267,0.8574181385757303,0.8299860222576506,0.8790996737280483,0.7348924447570482
id02,2024-09-12,2024-09-11,0.5234082950471166,0.681381264586855,0.6678163874832448,0.8871395018081125,0.847245880884973,0.8678366059710227,0.7348924447570482
id02,2024-09-13,2024-09-12,0.5280510390014136,0.6809046782227894,0.6647545156857528,0.8824994745569611,0.8527666214380137,0.8834698152996612,0.7348924447570482
id02,2024-09-14,2024-09-13,0.5225104483443808,0.6902196600827486,0.673939144755954,0.8661564089824028,0.8249152865633106,0.8834648780759567,0.7348924447570482
id02,2024-09-16,2024-09-15,0.5246542430825779,0.6842277563458937,0.6703669633120004,0.8864326351082971,0.8512551705317684,0.8581934345136332,0.7348924447570482
id02,2024-09-17,2024-09-16,0.5303656375169226,0.6860124959787647,0.6682743754599905,0.8849421703069443,0.8619367398836482,0.8784196050873364,0.7348924447570482
id02,2024-09-19,2024-09-18,0.530245689496962,0.7013926354304032,0.679745895317396,0.8695794897930544,0.8618891847638858,0.8890963661129804,0.7348924447570482
id02,2024-09-20,2024-09-19,0.5278037933146504,0.6332885154850786,0.6578123420523116,0.8286671453821908,0.8778611880347459,0.8802424553641001,0.7130865636840571
id02,2024-09-21,2024-09-20,0.5204795509750046,0.6334853440308873,0.6605944246012865,0.7798032439181203,0.8614135251610808,0.8876786222621056,0.7130865636840571
id02,2024-09-22,2024-09-21,0.5260620235170834,0.6235076078141056,0.6524095128730816,0.7908132198962703,0.8656242612336096,0.8918524792906143,0.7130865636840571
id02,2024-09-23,2024-09-22,0.530954416933778,0.6100180159910227,0.6490534866334156,0.815634486465607,0.8805197484097902,0.8837232500604049,0.7130865636840571
id02,2024-09-24,2024-09-23,0.5349079269117976,0.6160795615461478,0.6502065176585305,0.8462526164079404,0.8915092700492844,0.8850758998690793,0.7130865636840571
id02,2024-09-25,2024-09-24,0.5350845534070838,0.6318874237478953,0.6594363490905009,0.8555778330904892,0.8968426350724705,0.8842434038034402,0.7130865636840571
id02,2024-09-26,2024-09-25,0.5294281881369115,0.6487599097085676,0.6690856749686026,0.797825405286164,0.871719005243865,0.8927172330385754,0.7130865636840571
id02,2024-09-27,2024-09-26,0.5297999821897641,0.6379271563688595,0.6632187897924691,0.8139014560764458,0.88109901478125,0.8848843655436799,0.7130865636840571
id02,2024-09-28,2024-09-27,0.531708668009988,0.6254589871205201,0.6597075222826263,0.8195811281620841,0.879724523004817,0.880742449817048,0.7130865636840571
id03,2024-07-18,2024-07-17,0.7565889564447058,0.7692355912932468,0.6788630466532456,0.8329173583175731,0.5620774275599497,0.4997790504895725,0.21681855840927922
id03,2024-07-19,2024-07-18,0.7565768446062828,0.7870272949766787,0.6866913720294437,0.8304264317565673,0.5732929779921485,0.5028534896758928,0.21681855840927922
id03,2024-07-20,2024-07-19,0.7530202724430084,0.7890051499342532,0.688957574164305,0.8030202029400396,0.5586099296283475,0.506089613246122,0.21681855840927922
id03,2024-07-22,2024-07-21,0.7511408000452462,0.7761674375368364,0.6853480117447958,0.8070738503487602,0.5496682077993496,0.49498677490308446,0.21681855840927922
id03,2024-07-23,2024-07-22,0.756628043387239,0.7657457806013535,0.678996846020979,0.7996412543092589,0.5575428415174936,0.5072220518182399,0.21681855840927922
id03,2024-07-24,2024-07-23,0.764662700395169,0.7956214044424215,0.7050032845028426,0.8328345656057138,0.5530205268011538,0.49570276380672346,0.21681855840927922
id03,2024-07-25,2024-07-24,0.7626098578401092,0.7971657379859505,0.7061285812700223,0.8217584277075224,0.5509449035943303,0.4969841406153528,0.21681855840927922
id03,2024-07-26,2024-07-25,0.7537880941889803,0.7756247492829007,0.6599214851640711,0.8149220753710856,0.5833702089663937,0.5318339214686596,0.2778508051265199
id03,2024-07-28,2024-07-27,0.7544191107790149,0.7691551118546692,0.6556995453830594,0.8107803955912428,0.5746746092129411,0.5289459614729295,0.2778508051265199
id03,2024-07-29,2024-07-28,0.7559957140571867,0.765620566424345,0.6534567922555743,0.8162086967576079,0.5644177244544312,0.5332770899432075,0.2778508051265199
id03,2024-07-30,2024-07-29,0.759040999118517,0.7698809096522023,0.6548050350717111,0.8300011753465285,0.5834996136966512,0.5340405105534011,0.2778508051265199
id03,2024-07-31,2024-07-30,0.7574097174098497,0.7812363375023934,0.6638868749029438,0.8317906222841882,0.5891449912395096,0.5349088601183791,0.2778508051265199
id03,2024-08-03,2024-08-02,0.7547065276003275,0.7784218591218759,0.6629794949166841,0.8153948024863666,0.5812515519901191,0.5314443397080727,0.2778508051265199
id03,2024-08-04,2024-08-03,0.7564254140057614,0.7739546370772901,0.659289469740875,0.8160892832421666,0.579898896646544,0.5295827442101307,0.2778508051265199
id03,2024-08-06,2024-08-05,0.7141712031108194,0.712836747882323,0.6628548487154066,0.7679282799954303,0.556694056679827,0.5407053462039847,0.25069637883008355
id03,2024-08-08,2024-08-07,0.7173829470228721,0.7215312024301632,0.666647171619692,0.7786527486549824,0.565147193165052,0.5477132820404537,0.25069637883008355
id03,2024-08-11,2024-08-10,0.7164287476010175,0.7318535725899751,0.6696564987406761,0.7711942915412213,0.5620780996749281,0.5500229025003541,0.25069637883008355
id03,2024-08-12,2024-08-11,0.7165027972340714,0.734893927785649,0.6718187547334205,0.760858645536981,0.5530101374314487,0.555942881258533,0.25069637883008355
id03,2024-08-13,2024-08-12,0.7039098832961169,0.6703955861217504,0.5994894297661504,0.7707057815637773,0.5276976277296334,0.525034576259302,0.25069637883008355
id03,2024-08-14,2024-08-13,0.707097969908788,0.6928211070620561,0.6093072702702091,0.779500814335438,0.5056911908924882,0.5504912446615768,0.25069637883008355
id03,2024-08-15,2024-08-14,0.7087577556026164,0.7397165383136655,0.6239978064591511,0.8057253749848939,0.5657527376918867,0.5478130503907038,0.25069637883008355
id03,2024-08-16,2024-08-15,0.6993126792991007,0.7218911804384872,0.6652182040529001,0.7872209017393353,0.5383457788645684,0.5391447490305754,0.24399842581660763
id03,2024-08-30,2024-08-29,0.7115899728508763,0.6933703048995459,0.6457576577824846,0.7699464662368248,0.5424542240082332,0.5625816672934268,0.24399842581660763
id03,2024-09-01,2024-08-31,0.7068938252828078,0.6931347155719058,0.6460756735554392,0.8152511524425766,0.5573192963521552,0.5305902280653075,0.24399842581660763
id03,2024-09-02,2024-09-01,0.709250893073212,0.7067531121011545,0.6524894201951068,0.8053769506838827,0.5526883189885263,0.5513001567662617,0.24399842581660763
id03,2024-09-03,2024-09-02,0.7082859361589546,0.7095225101082923,0.6607746613478087,0.7716049537840045,0.540183084454982,0.546745247102607,0.24399842581660763
id03,2024-09-05,2024-09-04,0.7126627206152788,0.709083189513401,0.6581527370821212,0.820519793991267,0.5748120809242511,0.5342033137658243,0.24399842581660763
id03,2024-09-06,2024-09-05,0.7122032355604186,0.7311962893113197,0.6825007703756979,0.7737885023518545,0.564888517649441,0.5321310747691732,0.24328767123287673
id03,2024-09-07,2024-09-06,0.7155667833564254,0.7265187765389788,0.6783948826503323,0.788510873946511,0.5830685332551546,0.5293892945713895,0.24328767123287673
id03,2024-09-08,2024-09-07,0.7153750281098648,0.7141038843239031,0.6710500152310224,0.7863954195157093,0.5839907243127066,0.5405851622257211,0.24328767123287673
id03,2024-09-10,2024-09-09,0.7185004811231755,0.7313424816827208,0.6888765746625662,0.7886695018591902,0.5863302949059969,0.5323630715470009,0.24328767123287673
id03,2024-09-12,2024-09-11,0.7188611247795068,0.7222745861644922,0.6835825428752458,0.7886473794756027,0.5757277669080217,0.528499225700529,0.24328767123287673
id03,2024-09-13,2024-09-12,0.7338228171050498,0.7431698196110019,0.6924298149753588,0.8166985025558735,0.6163699215479452,0.5493310958128382,0.24328767123287673
id04,2024-08-01,2024-07-31,0.5205618083531205,0.6411835886821808,0.7266489388665045,0.7347844562839282,0.6734646375934703,0.48630512930300945,0.4787137921870848
id04,2024-08-02,2024-08-01,0.5274646798415072,0.6254598804805993,0.7189623061355728,0.7360913015893625,0.6690342581769163,0.49709597558257174,0.4787137921870848
id04,2024-08-03,2024-08-02,0.5266644159130958,0.6279671530005488,0.7221659856323299,0.7651423641900553,0.674520189278134,0.48363242779095555,0.4787137921870848
id04,2024-08-04,2024-08-03,0.5268142944044716,0.6378897663653875,0.7273056920357328,0.7684153232166209,0.6775255933993556,0.48530159897123704,0.4787137921870848
id04,2024-08-05,2024-08-04,0.5245977582934083,0.645488344300676,0.7316203156564858,0.7545286046512073,0.6750112943099618,0.4862943606930354,0.4787137921870848
id04,2024-08-09,2024-08-08,0.5233878181830617,0.6482128231003158,0.7322309695181684,0.7423526694150139,0.6799841133607109,0.49253490130686345,0.4787137921870848
id04,2024-08-13,2024-08-12,0.44955494462081075,0.43716661697378945,0.7050509660487418,0.727464158604848,0.6894976203909758,0.45924050729948906,0.4787137921870848
id04,2024-08-14,2024-08-13,0.4517032339345828,0.46301221131417925,0.7168287111531286,0.71050938944363,0.6828192174213293,0.46284110788964516,0.4787137921870848
id04,2024-08-15,2024-08-14,0.44797781673002435,0.48889970052182374,0.7269203293652685,0.7151234724367745,0.6978008226122552,0.45934662633259926,0.4787137921870848
id04,2024-08-16,2024-08-15,0.444807116329088,0.49102609032077615,0.7270759738344729,0.686602631341513,0.67925255986412,0.4659648042763117,0.4787137921870848
id04,2024-08-17,2024-08-16,0.4474164529464897,0.4820955495442603,0.7213828417331625,0.6942825576717617,0.6864885292981591,0.46844991851963363,0.4787137921870848
id04,2024-08-18,2024-08-17,0.4520487023451228,0.4604888761979765,0.7121146164807908,0.6722619572341613,0.6638796704735881,0.4742262338020327,0.4787137921870848
id04,2024-08-19,2024-08-18,0.6150015253437323,0.3574888250911332,0.7388620588207511,0.7351560789948582,0.6917466291814518,0.5745967363932784,0.5556024032887109
id04,2024-08-20,2024-08-19,0.618957430376081,0.36089591540132204,0.7407587175068722,0.7413777194327323,0.6851607608054259,0.5815959419418294,0.5556024032887109
id04,2024-08-21,2024-08-20,0.6166464908861832,0.3760909178678222,0.75481015009611,0.7567147440163958,0.7220155726302958,0.5886380673979308,0.5556024032887109
id04,2024-08-22,2024-08-21,0.6130319614166962,0.38121254294494533,0.7552071481478769,0.7320714170669292,0.7119732717058342,0.5876179554925335,0.5556024032887109
id04,2024-08-23,2024-08-22,0.611877247091847,0.38049153712475425,0.7506939869824317,0.7252165909703608,0.7013105789191721,0.5775832952991841,0.5556024032887109
id04,2024-08-24,2024-08-23,0.6196936551705313,0.38375411743329746,0.7444188474045779,0.7149465975879777,0.6883425197551101,0.5910645754441257,0.5556024032887109
id04,2024-08-25,2024-08-24,0.6175535631849978,0.37510843706361063,0.7431609172806302,0.7533452765545509,0.6921646849032077,0.5714350524759383,0.5556024032887109
id04,2024-08-26,2024-08-25,0.6182219541947584,0.4216315021089491,0.7449124622989205,0.7312130772724614,0.6728026818357734,0.573598279374503,0.5556024032887109
id04,2024-08-27,2024-08-26,0.6154032485894475,0.42961163363131805,0.7509524641319547,0.7408190933811296,0.6631292929666054,0.5691793106680141,0.5556024032887109
id04,2024-08-28,2024-08-27,0.6147657682127528,0.4402216795327121,0.7549682323451941,0.7451215674996152,0.6811979003012036,0.5698975952818632,0.5556024032887109
id04,2024-08-29,2024-08-28,0.6128650171979914,0.4451983029268494,0.7555135259556167,0.7338055168155777,0.6761886291614831,0.5719663744247122,0.5556024032887109
id04,2024-08-30,2024-08-29,0.6121597752182685,0.44274806611555334,0.7527372190095245,0.7273742714246674,0.6747410454767495,0.5655105507422886,0.5556024032887109
id04,2024-08-31,2024-08-30,0.6335585867156686,0.5016585779093153,0.7485970763006586,0.8064472840902708,0.7314145567244447,0.5939447288551064,0.5652532755596822
id04,2024-09-01,2024-08-31,0.6314163767817974,0.5113284532094531,0.749558071143397,0.794886774646838,0.7163639859680639,0.5932756692841974,0.5652532755596822
id04,2024-09-02,2024-09-01,0.6305217157335495,0.5065324435870152,0.7478343545218644,0.7929559179711767,0.7212008392900984,0.5909354220906233,0.5652532755596822
id04,2024-09-03,2024-09-02,0.630185213091108,0.4910481572270359,0.7440700002993883,0.7930880169063083,0.7217578631234333,0.5878432329128674,0.5652532755596822
id04,2024-09-04,2024-09-03,0.6316125471069844,0.48317838886607334,0.7414603407160131,0.8071924172339464,0.7221962803120402,0.5849038905049571,0.5652532755596822
id04,2024-09-05,2024-09-04,0.6328589785667416,0.4808537250223016,0.7409608187758521,0.8087782550993872,0.7140102634157002,0.5913602680449209,0.5652532755596822
id04,2024-09-06,2024-09-05,0.6305305418985936,0.5089961443760312,0.7859919800440125,0.813987662481612,0.6934405361769711,0.5301163748803178,0.5652532755596822
id04,2024-09-07,2024-09-06,0.6317479964500404,0.5289697859617919,0.788505254884258,0.7952470863018268,0.6667033138799141,0.5505747207632811,0.5652532755596822
id04,2024-09-08,2024-09-07,0.6321462217669327,0.5648112880699749,0.792321369720367,0.8138256293794313,0.6929183305194249,0.5387784280539579,0.5652532755596822
id04,2024-09-09,2024-09-08,0.6298115732299567,0.5739201984392747,0.7928084677943679,0.7904578623101476,0.6841725560750679,0.547220830755568,0.5652532755596822
id04,2024-09-11,2024-09-10,0.6284619159419186,0.5637558699127202,0.7896201526009013,0.7868693950662319,0.691101118355263,0.5498568314654254,0.5652532755596822
id04,2024-09-17,2024-09-16,0.5011175312761628,0.5733037294430341,0.7699998656974629,0.630458101907903,0.6356701804670156,0.6148626122054063,0.47296194265891234
id04,2024-09-18,2024-09-17,0.5050747067731703,0.5670967778110875,0.7653734186710239,0.6440025226937962,0.6478333642515393,0.6112988467276805,0.47296194265891234
id04,2024-09-28,2024-09-27,0.506612623605843,0.5656726347522488,0.7634744869166239,0.6576681570302068,0.6486465742961921,0.6030468542574087,0.47296194265891234
id04,2024-09-29,2024-09-28,0.5083409553102212,0.5728572280753079,0.7641856131964815,0.6487011970567151,0.6403861122806329,0.6229725176599465,0.47296194265891234
id04,2024-09-30,2024-09-29,0.507750186685706,0.5800206697801602,0.7673211817809533,0.6584931421672673,0.6716776922093461,0.6179405901033467,0.47296194265891234
id04,2024-10-01,2024-09-30,0.5085862298584378,0.5876764261519067,0.7692798655230275,0.655048844265272,0.6749066084240118,0.617277669722773,0.47296194265891234
id04,2024-10-02,2024-10-01,0.5040654590118339,0.5825529282783659,0.7676153437730391,0.6341042388478562,0.6296290724056601,0.6138883882651593,0.47296194265891234
id04,2024-10-03,2024-10-02,0.5076627975475714,0.5761095912100271,0.763824091339153,0.6583988295264656,0.6529082341358459,0.6085125791584398,0.47296194265891234
id04,2024-10-04,2024-10-03,0.5092854351392843,0.5671177311783587,0.7599131308574993,0.6659453407385276,0.6527186499321187,0.598941727179638,0.47296194265891234
id04,2024-10-05,2024-10-04,0.5200023526548866,0.5731662881583832,0.7578317042097698,0.6840644474636466,0.6889479459413912,0.6156757075032188,0.47296194265891234
id04,2024-10-06,2024-10-05,0.5238744781242155,0.5887511005917516,0.7554390689640573,0.6724483913625123,0.6711245748228494,0.6111969689201863,0.47296194265891234
id04,2024-10-07,2024-10-06,0.5140260491440538,0.5039512239006285,0.7656271500168783,0.7211284590400392,0.6917015866783071,0.547012153657396,0.5095383054287164
id04,2024-10-08,2024-10-07,0.5162507661929767,0.4966597649087975,0.7636071187763991,0.7320384164573006,0.697439491549133,0.5410129248716207,0.5095383054287164
id04,2024-10-09,2024-10-08,0.5184091909935872,0.5008790258989095,0.7631277854264691,0.733406942888426,0.6970597667759904,0.5430960455792566,0.5095383054287164
id04,2024-10-10,2024-10-09,0.5169652882714662,0.5140543955072989,0.7677717259866832,0.7402259675329457,0.6957371712305092,0.5463733916424128,0.5095383054287164
id04,2024-10-11,2024-10-10,0.5162579320628917,0.5175417562466041,0.7683850007212452,0.7353585771256231,0.7015443008026576,0.549676997937778,0.5095383054287164
id04,2024-10-12,2024-10-11,0.5168899066761654,0.507165397488881,0.7636043479478851,0.7241311933307082,0.6964141407472436,0.549168986920522,0.5095383054287164
